SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT,AMT_ANNUITY,AMT_DOWN_PAYMENT,RATE_DOWN_PAYMENT,DAYS_DECISION,CNT_PAYMENT,NAME_YIELD_GROUP
1003670,101186,Approved,91000.0,87000.0,3500.0,16100.0,0.1672,-1129,48.0,low_action
1003671,101186,Refused,33000.0,0.0,0.0,0.0,0.2221,-2655,12.0,low_action
1003672,101186,Approved,76000.0,66000.0,2100.0,8800.0,0.2423,-543,12.0,middle
1003673,101186,Approved,833000.0,694000.0,21500.0,36100.0,0.1269,-156,10.0,middle
1003674,101186,Approved,283000.0,276000.0,8700.0,29900.0,0.1117,-336,18.0,XNA
1003675,101186,Approved,781000.0,589000.0,18400.0,13100.0,0.1967,-461,10.0,low_action
1003676,101186,Approved,39000.0,39000.0,1100.0,1000.0,0.086,-192,18.0,middle
1003677,101187,Refused,61000.0,0.0,0.0,0.0,0.0594,-578,48.0,middle
1003678,101188,Refused,451000.0,0.0,0.0,0.0,0.2427,-2706,18.0,high
1003679,101188,Canceled,307000.0,263000.0,7500.0,18400.0,0.1456,-295,10.0,middle
1003680,101188,Approved,44000.0,39000.0,2300.0,1000.0,0.1221,-1114,10.0,middle
1003681,101188,Refused,75000.0,0.0,0.0,0.0,0.2202,-542,12.0,XNA
1003682,101189,Refused,56000.0,0.0,0.0,0.0,0.1006,-2585,24.0,middle
1003683,101189,Approved,162000.0,164000.0,7500.0,7800.0,0.1857,-2617,24.0,high
1003684,101189,Canceled,607000.0,501000.0,19400.0,92900.0,0.1542,-1482,48.0,high
1003685,101190,Approved,108000.0,111000.0,4600.0,5500.0,0.2107,-461,6.0,low_action
1003686,101190,Approved,102000.0,103000.0,3000.0,18900.0,0.1794,-665,18.0,high
1003687,101190,Approved,45000.0,42000.0,1300.0,5900.0,0.0976,-1538,10.0,middle
1003688,101190,Refused,65000.0,0.0,0.0,0.0,0.0537,-2409,24.0,low_normal
1003689,101191,Approved,405000.0,392000.0,27300.0,75200.0,0.1878,-2420,48.0,low_normal
1003690,101191,Approved,157000.0,130000.0,3500.0,2500.0,0.1565,-160,48.0,low_normal
1003691,101191,Approved,26000.0,23000.0,2000.0,2100.0,0.157,-2307,36.0,high
1003692,101191,Refused,82000.0,0.0,0.0,0.0,0.0016,-1724,48.0,low_action
1003693,101192,Canceled,161000.0,133000.0,5000.0,13300.0,0.0671,-2220,10.0,low_normal
1003694,101192,Approved,35000.0,32000.0,1700.0,4000.0,0.1713,-2038,10.0,low_normal
1003695,101193,Canceled,132000.0,137000.0,6100.0,1100.0,0.209,-2697,36.0,XNA
1003696,101193,Refused,36000.0,0.0,0.0,0.0,0.1295,-317,36.0,high
1003697,101193,Approved,20000.0,21000.0,1200.0,1400.0,0.1394,-2139,36.0,high
1003698,101193,Approved,100000.0,103000.0,3600.0,1600.0,0.1484,-1545,48.0,middle
1003699,101194,Refused,120000.0,0.0,0.0,0.0,0.1601,-1375,48.0,low_normal
1003700,101194,Approved,275000.0,223000.0,11000.0,30200.0,0.1018,-250,36.0,high
1003701,101194,Approved,129000.0,100000.0,4700.0,6400.0,0.1263,-2373,24.0,XNA
1003702,101194,Refused,196000.0,0.0,0.0,0.0,0.187,-2430,36.0,low_normal
1003703,101194,Approved,104000.0,106000.0,5900.0,9900.0,0.0233,-2581,18.0,low_normal
1003704,101196,Approved,201000.0,179000.0,6000.0,11700.0,0.2491,-984,12.0,low_normal
1003705,101197,Refused,212000.0,0.0,0.0,0.0,0.0034,-102,12.0,middle
1003706,101197,Refused,206000.0,0.0,0.0,0.0,0.0857,-2077,36.0,high
1003707,101197,Refused,38000.0,0.0,0.0,0.0,0.1331,-2015,6.0,low_action
1003708,101198,Canceled,185000.0,162000.0,4800.0,15200.0,0.1467,-834,12.0,high
1003709,101199,Refused,267000.0,0.0,0.0,0.0,0.1285,-1692,12.0,high
1003710,101199,Canceled,96000.0,73000.0,2400.0,8900.0,0.0081,-2242,6.0,low_action
1003711,101199,Refused,7000.0,0.0,0.0,0.0,0.1763,-2202,10.0,XNA
1003712,101199,Approved,113000.0,96000.0,2600.0,18100.0,0.0968,-681,6.0,low_action
1003713,101200,Approved,405000.0,306000.0,14200.0,6400.0,0.2402,-516,36.0,low_action
1003714,101200,Refused,100000.0,0.0,0.0,0.0,0.0271,-2669,24.0,low_action
1003715,101200,Refused,52000.0,0.0,0.0,0.0,0.0491,-802,24.0,middle
1003716,101200,Approved,379000.0,370000.0,10500.0,18900.0,0.1271,-1603,12.0,XNA
1003717,101200,Refused,82000.0,0.0,0.0,0.0,0.167,-306,24.0,XNA
1003718,101200,Canceled,25000.0,24000.0,1400.0,800.0,0.1743,-432,10.0,high
1003719,101200,Approved,70000.0,70000.0,2200.0,1600.0,0.2191,-2879,12.0,middle
1003720,101200,Refused,433000.0,0.0,0.0,0.0,0.0309,-716,24.0,low_normal
1003721,101201,Approved,118000.0,109000.0,2800.0,17300.0,0.1859,-2335,48.0,middle
1003722,101201,Canceled,459000.0,448000.0,19000.0,32700.0,0.1542,-1592,6.0,low_normal
1003723,101201,Approved,697000.0,549000.0,20100.0,19200.0,0.1493,-2891,24.0,low_normal
1003724,101201,Approved,59000.0,48000.0,2000.0,7600.0,0.0218,-39,6.0,middle
1003725,101201,Approved,50000.0,52000.0,2500.0,7800.0,0.194,-2497,18.0,low_action
1003726,101201,Approved,48000.0,45000.0,2000.0,4900.0,0.0506,-1624,6.0,XNA
1003727,101202,Refused,112000.0,0.0,0.0,0.0,0.0297,-1994,18.0,low_action
1003728,101202,Approved,387000.0,332000.0,11000.0,50600.0,0.0684,-1590,12.0,low_action
1003729,101202,Refused,20000.0,0.0,0.0,0.0,0.0766,-1907,24.0,low_action
1003730,101202,Refused,50000.0,0.0,0.0,0.0,0.0249,-2649,36.0,XNA
1003731,101202,Approved,144000.0,151000.0,8900.0,17700.0,0.2149,-665,12.0,high
1003732,101202,Approved,371000.0,357000.0,17900.0,3400.0,0.1876,-371,24.0,middle
1003733,101203,Approved,99000.0,74000.0,2300.0,8300.0,0.0211,-1692,18.0,middle
1003734,101203,Approved,150000.0,142000.0,4600.0,17100.0,0.0055,-425,10.0,low_normal
1003735,101203,Refused,25000.0,0.0,0.0,0.0,0.2154,-885,12.0,low_normal
1003736,101204,Approved,138000.0,127000.0,5500.0,13100.0,0.0601,-2692,24.0,low_action
1003737,101204,Refused,36000.0,0.0,0.0,0.0,0.2342,-182,36.0,XNA
1003738,101204,Approved,119000.0,104000.0,3900.0,10800.0,0.1295,-176,24.0,XNA
1003739,101204,Canceled,73000.0,60000.0,2000.0,9400.0,0.0424,-2328,48.0,low_normal
1003740,101205,Canceled,468000.0,458000.0,14900.0,67400.0,0.0481,-1566,36.0,high
1003741,101205,Refused,105000.0,0.0,0.0,0.0,0.159,-2094,48.0,middle
1003742,101205,Approved,13000.0,12000.0,300.0,900.0,0.0884,-1289,36.0,low_normal
1003743,101205,Approved,250000.0,235000.0,9300.0,28300.0,0.1691,-1647,10.0,low_normal
1003744,101205,Approved,79000.0,60000.0,2100.0,2300.0,0.1254,-845,36.0,XNA
1003745,101206,Canceled,375000.0,393000.0,30400.0,75300.0,0.2468,-1057,10.0,middle
1003746,101206,Refused,195000.0,0.0,0.0,0.0,0.0461,-1684,10.0,low_action
1003747,101206,Canceled,125000.0,117000.0,4000.0,10600.0,0.2366,-2577,10.0,middle
1003748,101206,Approved,291000.0,269000.0,7100.0,52900.0,0.0179,-2534,10.0,low_action
1003749,101206,Refused,47000.0,0.0,0.0,0.0,0.1224,-1110,24.0,low_action
1003750,101207,Canceled,195000.0,198000.0,5400.0,35800.0,0.1399,-180,36.0,middle
1003751,101207,Refused,314000.0,0.0,0.0,0.0,0.0216,-848,48.0,middle
1003752,101207,Refused,410000.0,0.0,0.0,0.0,0.0974,-22,12.0,high
1003753,101207,Approved,451000.0,379000.0,15400.0,52000.0,0.2187,-2324,10.0,XNA
1003754,101208,Approved,39000.0,38000.0,2300.0,5400.0,0.1364,-567,12.0,low_action
1003755,101208,Approved,305000.0,268000.0,8600.0,36700.0,0.0941,-102,48.0,low_normal
1003756,101208,Approved,62000.0,51000.0,3800.0,6200.0,0.1534,-1021,24.0,high
1003757,101208,Refused,171000.0,0.0,0.0,0.0,0.1266,-85,18.0,XNA
1003758,101209,Canceled,34000.0,32000.0,2400.0,4700.0,0.2218,-2196,24.0,high
1003759,101209,Approved,328000.0,300000.0,22400.0,43200.0,0.2205,-45,24.0,low_normal
1003760,101209,Approved,65000.0,51000.0,4500.0,5600.0,0.2227,-2484,48.0,low_action
1003761,101209,Approved,91000.0,79000.0,3600.0,13000.0,0.1898,-1193,12.0,high
1003762,101209,Refused,26000.0,0.0,0.0,0.0,0.0557,-2035,24.0,XNA
1003763,101210,Refused,193000.0,0.0,0.0,0.0,0.1773,-1464,36.0,low_action
1003764,101210,Approved,44000.0,33000.0,900.0,4900.0,0.0472,-1553,48.0,middle
1003765,101210,Approved,210000.0,191000.0,18600.0,28200.0,0.0539,-1818,36.0,low_action
1003766,101210,Approved,102000.0,105000.0,4400.0,500.0,0.0915,-2555,36.0,middle
1003767,101210,Approved,1173000.0,997000.0,27900.0,49500.0,0.142,-2253,6.0,low_action
1003768,101210,Refused,76000.0,0.0,0.0,0.0,0.1934,-2467,10.0,high
1003769,101210,Refused,154000.0,0.0,0.0,0.0,0.0534,-48,18.0,XNA
1003770,101211,Refused,89000.0,0.0,0.0,0.0,0.2054,-436,36.0,XNA
1003771,101211,Approved,249000.0,190000.0,18900.0,3700.0,0.1139,-252,48.0,low_normal
1003772,101211,Refused,32000.0,0.0,0.0,0.0,0.0685,-331,36.0,XNA
1003773,101211,Refused,16000.0,0.0,0.0,0.0,0.1037,-795,6.0,low_action
1003774,101211,Approved,259000.0,205000.0,5300.0,4800.0,0.1112,-434,6.0,low_action
1003775,101213,Approved,227000.0,219000.0,17900.0,11800.0,0.0962,-1414,12.0,high
1003776,101213,Approved,42000.0,39000.0,1200.0,6900.0,0.1865,-1096,10.0,high
1003777,101213,Refused,154000.0,0.0,0.0,0.0,0.1244,-1257,48.0,middle
1003778,101213,Approved,69000.0,64000.0,3600.0,6900.0,0.0428,-2544,10.0,low_action
1003779,101213,Approved,118000.0,92000.0,5200.0,7000.0,0.1335,-1730,12.0,low_normal
1003780,101213,Approved,140000.0,119000.0,3600.0,23300.0,0.0728,-282,12.0,XNA
1003781,101213,Canceled,28000.0,22000.0,900.0,2500.0,0.0303,-841,24.0,XNA
1003782,101214,Refused,101000.0,0.0,0.0,0.0,0.0627,-1900,10.0,low_normal
1003783,101214,Refused,448000.0,0.0,0.0,0.0,0.1242,-1632,48.0,low_action
1003784,101214,Refused,103000.0,0.0,0.0,0.0,0.0698,-1903,10.0,high
1003785,101214,Approved,123000.0,115000.0,4700.0,22700.0,0.1138,-2646,48.0,XNA
1003786,101215,Refused,156000.0,0.0,0.0,0.0,0.1437,-525,24.0,high
1003787,101215,Refused,685000.0,0.0,0.0,0.0,0.0253,-832,12.0,middle
1003788,101215,Approved,99000.0,80000.0,2600.0,7400.0,0.1895,-53,12.0,low_normal
1003789,101216,Refused,72000.0,0.0,0.0,0.0,0.1197,-279,24.0,middle
1003790,101216,Refused,101000.0,0.0,0.0,0.0,0.1013,-760,12.0,middle
1003791,101216,Refused,21000.0,0.0,0.0,0.0,0.0254,-2682,6.0,low_normal
1003792,101216,Refused,56000.0,0.0,0.0,0.0,0.1463,-747,18.0,low_action
1003793,101218,Refused,213000.0,0.0,0.0,0.0,0.2424,-2666,10.0,XNA
1003794,101218,Refused,97000.0,0.0,0.0,0.0,0.1052,-2382,12.0,middle
1003795,101218,Refused,124000.0,0.0,0.0,0.0,0.1932,-664,18.0,high
1003796,101218,Approved,22000.0,22000.0,1200.0,3900.0,0.0987,-1663,48.0,low_action
1003797,101219,Approved,19000.0,14000.0,600.0,700.0,0.0839,-2851,12.0,high
1003798,101219,Refused,471000.0,0.0,0.0,0.0,0.2406,-859,10.0,middle
1003799,101219,Approved,53000.0,51000.0,4900.0,2700.0,0.087,-649,12.0,low_normal
1003800,101219,Refused,224000.0,0.0,0.0,0.0,0.1094,-1811,18.0,high
1003801,101219,Approved,37000.0,34000.0,1000.0,3200.0,0.1454,-817,48.0,XNA
1003802,101220,Refused,158000.0,0.0,0.0,0.0,0.0447,-1982,12.0,middle
1003803,101220,Refused,24000.0,0.0,0.0,0.0,0.1315,-1979,10.0,middle
1003804,101220,Canceled,865000.0,779000.0,48700.0,153700.0,0.2449,-716,36.0,middle
1003805,101220,Refused,62000.0,0.0,0.0,0.0,0.0205,-1807,48.0,middle
1003806,101220,Approved,447000.0,437000.0,35700.0,55200.0,0.1591,-2288,6.0,low_action
1003807,101221,Refused,52000.0,0.0,0.0,0.0,0.0767,-1447,18.0,middle
1003808,101221,Approved,144000.0,120000.0,11600.0,5300.0,0.161,-1846,12.0,low_action
1003809,101221,Refused,126000.0,0.0,0.0,0.0,0.1321,-587,48.0,low_normal
1003810,101222,Approved,386000.0,395000.0,15700.0,74800.0,0.2379,-1436,24.0,low_action
1003811,101222,Canceled,153000.0,117000.0,6300.0,6400.0,0.0828,-1926,12.0,low_normal
1003812,101222,Unused offer,2023000.0,1681000.0,53400.0,61300.0,0.0388,-359,6.0,middle
1003813,101223,Refused,335000.0,0.0,0.0,0.0,0.1282,-987,6.0,low_action
1003814,101224,Canceled,4000.0,3000.0,100.0,100.0,0.2137,-1867,12.0,low_normal
1003815,101224,Approved,197000.0,158000.0,4700.0,18200.0,0.0659,-1477,6.0,middle
1003816,101226,Approved,329000.0,300000.0,16600.0,43600.0,0.0704,-824,12.0,middle
1003817,101226,Refused,396000.0,0.0,0.0,0.0,0.2231,-2012,6.0,low_action
1003818,101226,Approved,267000.0,260000.0,18300.0,51700.0,0.2286,-1537,48.0,low_normal
1003819,101226,Refused,48000.0,0.0,0.0,0.0,0.0954,-1954,36.0,low_normal
1003820,101226,Refused,102000.0,0.0,0.0,0.0,0.2146,-973,48.0,high
1003821,101226,Refused,30000.0,0.0,0.0,0.0,0.1743,-1972,48.0,low_action
1003822,101227,Approved,248000.0,249000.0,6900.0,18400.0,0.027,-1249,48.0,high
1003823,101227,Canceled,82000.0,86000.0,4000.0,10200.0,0.0594,-2025,18.0,high
1003824,101227,Refused,278000.0,0.0,0.0,0.0,0.0443,-2687,36.0,high
1003825,101228,Refused,250000.0,0.0,0.0,0.0,0.2154,-957,18.0,XNA
1003826,101228,Approved,107000.0,101000.0,10000.0,1700.0,0.1017,-44,36.0,low_action
1003827,101229,Refused,81000.0,0.0,0.0,0.0,0.2119,-412,10.0,low_normal
1003828,101229,Refused,91000.0,0.0,0.0,0.0,0.2109,-792,12.0,high
1003829,101229,Refused,121000.0,0.0,0.0,0.0,0.0698,-1056,24.0,middle
1003830,101229,Refused,281000.0,0.0,0.0,0.0,0.0343,-1187,24.0,XNA
1003831,101230,Refused,152000.0,0.0,0.0,0.0,0.1031,-2255,10.0,XNA
1003832,101231,Approved,565000.0,533000.0,14100.0,32100.0,0.2269,-2271,48.0,low_normal
1003833,101231,Canceled,82000.0,63000.0,2100.0,8000.0,0.001,-2410,36.0,low_normal
1003834,101231,Approved,85000.0,88000.0,2200.0,14700.0,0.1521,-2175,12.0,XNA
1003835,101232,Approved,74000.0,69000.0,2100.0,3500.0,0.2247,-1814,6.0,XNA
1003836,101232,Refused,440000.0,0.0,0.0,0.0,0.2301,-359,12.0,middle
1003837,101232,Approved,415000.0,410000.0,10700.0,54500.0,0.133,-1584,12.0,low_action
1003838,101233,Refused,250000.0,0.0,0.0,0.0,0.0062,-1963,36.0,XNA
1003839,101233,Canceled,286000.0,218000.0,11700.0,25200.0,0.1013,-1318,24.0,low_action
1003840,101233,Refused,59000.0,0.0,0.0,0.0,0.1161,-2472,36.0,high
1003841,101233,Approved,84000.0,76000.0,3900.0,8500.0,0.2197,-2763,48.0,XNA
1003842,101233,Canceled,186000.0,146000.0,3700.0,25500.0,0.0938,-1346,48.0,XNA
1003843,101234,Refused,68000.0,0.0,0.0,0.0,0.0145,-1819,24.0,high
1003844,101235,Refused,79000.0,0.0,0.0,0.0,0.2372,-1296,12.0,low_action
1003845,101235,Refused,45000.0,0.0,0.0,0.0,0.105,-1929,18.0,low_normal
1003846,101235,Refused,36000.0,0.0,0.0,0.0,0.1187,-2193,18.0,low_normal
1003847,101235,Refused,36000.0,0.0,0.0,0.0,0.1154,-2873,6.0,XNA
1003848,101235,Approved,86000.0,90000.0,4600.0,11200.0,0.2016,-2296,24.0,high
1003849,101235,Refused,149000.0,0.0,0.0,0.0,0.0996,-1364,36.0,low_normal
1003850,101236,Approved,182000.0,156000.0,5300.0,27100.0,0.2492,-891,12.0,XNA
1003851,101236,Approved,618000.0,572000.0,15100.0,103900.0,0.1309,-744,12.0,high
1003852,101237,Approved,97000.0,92000.0,2900.0,10400.0,0.116,-2346,12.0,high
1003853,101237,Approved,18000.0,18000.0,1200.0,3500.0,0.1475,-818,6.0,low_normal
1003854,101237,Approved,203000.0,160000.0,8100.0,16100.0,0.222,-1648,48.0,high
1003855,101239,Approved,65000.0,65000.0,3200.0,10000.0,0.0491,-2578,18.0,low_normal
1003856,101239,Approved,59000.0,55000.0,2400.0,9900.0,0.2499,-2081,36.0,high
1003857,101240,Approved,140000.0,121000.0,11300.0,6900.0,0.2259,-137,48.0,low_action
1003858,101240,Canceled,73000.0,75000.0,3400.0,14500.0,0.2065,-2577,12.0,high
1003859,101240,Approved,30000.0,31000.0,1500.0,3600.0,0.2481,-161,12.0,middle
1003860,101240,Approved,111000.0,98000.0,7100.0,11100.0,0.2336,-1457,10.0,low_normal
1003861,101241,Approved,72000.0,65000.0,4800.0,11200.0,0.0872,-1683,10.0,XNA
1003862,101241,Canceled,107000.0,109000.0,3900.0,6500.0,0.0515,-2762,18.0,low_action
1003863,101241,Refused,166000.0,0.0,0.0,0.0,0.1557,-2718,10.0,high
1003864,101242,Refused,116000.0,0.0,0.0,0.0,0.0372,-2627,48.0,middle
1003865,101242,Refused,37000.0,0.0,0.0,0.0,0.0659,-944,10.0,low_normal
1003866,101242,Refused,25000.0,0.0,0.0,0.0,0.0233,-1135,24.0,XNA
1003867,101242,Refused,542000.0,0.0,0.0,0.0,0.1153,-1260,6.0,low_normal
1003868,101245,Refused,12000.0,0.0,0.0,0.0,0.2147,-2806,36.0,XNA
1003869,101245,Refused,17000.0,0.0,0.0,0.0,0.2247,-1089,12.0,low_action
1003870,101245,Refused,65000.0,0.0,0.0,0.0,0.151,-1029,6.0,XNA
1003871,101245,Approved,493000.0,441000.0,24000.0,71400.0,0.1139,-1581,10.0,low_action
1003872,101245,Refused,18000.0,0.0,0.0,0.0,0.2335,-783,48.0,high
1003873,101246,Approved,238000.0,193000.0,5300.0,900.0,0.0235,-2108,6.0,low_normal
1003874,101246,Approved,212000.0,188000.0,4800.0,16900.0,0.231,-1741,48.0,high
1003875,101246,Unused offer,31000.0,30000.0,2300.0,1300.0,0.0527,-803,6.0,XNA
1003876,101246,Approved,277000.0,221000.0,18500.0,6900.0,0.0484,-2853,12.0,low_normal
1003877,101246,Approved,214000.0,220000.0,11300.0,29700.0,0.0674,-545,24.0,low_normal
1003878,101247,Approved,79000.0,68000.0,2000.0,8600.0,0.1283,-670,24.0,middle
1003879,101247,Approved,22000.0,18000.0,600.0,700.0,0.1527,-455,24.0,high
1003880,101248,Refused,80000.0,0.0,0.0,0.0,0.2405,-1924,24.0,low_action
1003881,101248,Approved,124000.0,108000.0,4100.0,8000.0,0.0435,-2537,10.0,XNA
1003882,101248,Canceled,198000.0,199000.0,6500.0,1200.0,0.1874,-2490,24.0,low_normal
1003883,101248,Refused,328000.0,0.0,0.0,0.0,0.1233,-2160,48.0,high
1003884,101249,Refused,284000.0,0.0,0.0,0.0,0.0344,-36,6.0,XNA
1003885,101249,Refused,45000.0,0.0,0.0,0.0,0.2252,-2473,12.0,XNA
1003886,101249,Approved,124000.0,97000.0,6600.0,12200.0,0.1223,-2051,48.0,low_action
1003887,101251,Approved,198000.0,163000.0,6400.0,32400.0,0.1956,-288,6.0,middle
1003888,101251,Approved,189000.0,179000.0,6700.0,25200.0,0.1816,-820,6.0,low_normal
1003889,101251,Approved,94000.0,82000.0,5100.0,3200.0,0.1345,-401,10.0,low_normal
1003890,101251,Canceled,62000.0,62000.0,2500.0,5000.0,0.0899,-2719,18.0,high
1003891,101252,Approved,108000.0,84000.0,4600.0,15300.0,0.2224,-2505,48.0,high
1003892,101252,Approved,126000.0,97000.0,5100.0,6200.0,0.1678,-2545,6.0,low_normal
1003893,101253,Approved,174000.0,181000.0,8200.0,33100.0,0.0789,-949,12.0,low_action
1003894,101253,Approved,96000.0,75000.0,3500.0,4500.0,0.1259,-2165,18.0,low_normal
1003895,101253,Approved,81000.0,84000.0,6900.0,9700.0,0.2229,-675,48.0,high
1003896,101253,Canceled,152000.0,128000.0,3900.0,9900.0,0.0865,-435,12.0,XNA
1003897,101253,Approved,18000.0,17000.0,1000.0,2400.0,0.0376,-583,36.0,middle
1003898,101256,Approved,53000.0,46000.0,3700.0,5600.0,0.0031,-1204,24.0,XNA
1003899,101256,Approved,715000.0,604000.0,22100.0,82500.0,0.0554,-2639,18.0,low_action
1003900,101256,Approved,17000.0,16000.0,500.0,1600.0,0.0945,-1485,36.0,high
1003901,101258,Approved,142000.0,147000.0,3800.0,24500.0,0.0763,-1838,36.0,high
1003902,101258,Approved,75000.0,67000.0,2900.0,5200.0,0.1307,-403,36.0,low_normal
1003903,101258,Refused,138000.0,0.0,0.0,0.0,0.2274,-2605,36.0,high
1003904,101258,Refused,217000.0,0.0,0.0,0.0,0.0803,-869,48.0,XNA
1003905,101259,Canceled,38000.0,36000.0,1800.0,3800.0,0.2381,-2057,18.0,high
1003906,101260,Refused,117000.0,0.0,0.0,0.0,0.0626,-1441,36.0,XNA
1003907,101260,Refused,65000.0,0.0,0.0,0.0,0.0204,-515,6.0,XNA
1003908,101260,Approved,381000.0,393000.0,15200.0,30000.0,0.0284,-1757,24.0,low_normal
1003909,101261,Refused,294000.0,0.0,0.0,0.0,0.0,-919,36.0,middle
1003910,101261,Refused,382000.0,0.0,0.0,0.0,0.0812,-439,12.0,high
1003911,101262,Approved,35000.0,29000.0,2300.0,5100.0,0.0219,-690,6.0,low_normal
1003912,101262,Approved,76000.0,67000.0,2200.0,8500.0,0.1181,-268,48.0,XNA
1003913,101262,Refused,152000.0,0.0,0.0,0.0,0.1451,-2877,24.0,middle
1003914,101263,Refused,63000.0,0.0,0.0,0.0,0.0649,-1835,48.0,middle
1003915,101263,Approved,428000.0,329000.0,19800.0,60900.0,0.0433,-951,12.0,high
1003916,101263,Refused,199000.0,0.0,0.0,0.0,0.1702,-2579,6.0,low_action
1003917,101263,Approved,488000.0,494000.0,14900.0,7900.0,0.0932,-2225,10.0,middle
1003918,101263,Approved,79000.0,80000.0,2400.0,100.0,0.2427,-1527,12.0,low_normal
1003919,101263,Approved,32000.0,29000.0,1400.0,0.0,0.1439,-1387,48.0,high
1003920,101263,Approved,31000.0,25000.0,1000.0,3600.0,0.1803,-2286,36.0,high
1003921,101263,Approved,125000.0,128000.0,4500.0,1400.0,0.0868,-339,24.0,XNA
1003922,101263,Canceled,81000.0,63000.0,2800.0,4100.0,0.0295,-984,36.0,low_normal
1003923,101264,Refused,60000.0,0.0,0.0,0.0,0.1248,-1734,6.0,low_normal
1003924,101265,Approved,331000.0,302000.0,13700.0,51400.0,0.2394,-1618,18.0,low_action
1003925,101265,Refused,29000.0,0.0,0.0,0.0,0.0491,-1930,48.0,XNA
1003926,101265,Refused,274000.0,0.0,0.0,0.0,0.1967,-2248,18.0,XNA
1003927,101265,Refused,46000.0,0.0,0.0,0.0,0.1159,-2699,36.0,middle
1003928,101265,Refused,711000.0,0.0,0.0,0.0,0.1424,-1484,10.0,middle
1003929,101266,Approved,168000.0,162000.0,15700.0,21300.0,0.0543,-1783,36.0,low_normal
1003930,101266,Canceled,28000.0,24000.0,2200.0,3300.0,0.1564,-2016,18.0,high
1003931,101266,Approved,159000.0,134000.0,5400.0,10600.0,0.1072,-793,12.0,middle
1003932,101266,Approved,128000.0,109000.0,6800.0,5300.0,0.0336,-252,24.0,low_action
1003933,101267,Refused,65000.0,0.0,0.0,0.0,0.2244,-1392,6.0,low_normal
1003934,101267,Approved,119000.0,109000.0,10100.0,200.0,0.1426,-1704,24.0,middle
1003935,101268,Refused,371000.0,0.0,0.0,0.0,0.0949,-1326,24.0,high
1003936,101268,Refused,300000.0,0.0,0.0,0.0,0.1711,-1367,18.0,XNA
1003937,101269,Approved,796000.0,813000.0,36400.0,155200.0,0.126,-2466,12.0,high
1003938,101269,Refused,82000.0,0.0,0.0,0.0,0.1506,-865,10.0,low_normal
1003939,101269,Approved,93000.0,70000.0,2900.0,900.0,0.0628,-140,6.0,XNA
1003940,101269,Refused,159000.0,0.0,0.0,0.0,0.1189,-1806,18.0,high
1003941,101270,Refused,1414000.0,0.0,0.0,0.0,0.0268,-1308,18.0,XNA
1003942,101270,Approved,347000.0,270000.0,7100.0,10400.0,0.1144,-2518,48.0,low_normal
1003943,101270,Canceled,80000.0,76000.0,2500.0,6700.0,0.2347,-1147,12.0,high
1003944,101271,Approved,125000.0,128000.0,3800.0,1600.0,0.1426,-782,6.0,high
1003945,101271,Approved,373000.0,336000.0,15700.0,66600.0,0.0319,-2760,18.0,middle
1003946,101271,Unused offer,92000.0,83000.0,5700.0,7100.0,0.2228,-792,48.0,high
1003947,101271,Approved,288000.0,271000.0,24000.0,43000.0,0.0194,-1744,12.0,middle
1003948,101271,Unused offer,221000.0,171000.0,10000.0,28200.0,0.1768,-2699,36.0,low_normal
1003949,101271,Canceled,174000.0,150000.0,4100.0,21100.0,0.0783,-2536,36.0,XNA
1003950,101271,Canceled,24000.0,24000.0,1300.0,500.0,0.0801,-1351,24.0,low_action
1003951,101272,Refused,85000.0,0.0,0.0,0.0,0.2367,-1679,24.0,low_normal
1003952,101272,Canceled,1039000.0,1051000.0,30900.0,105400.0,0.2128,-1172,12.0,middle
1003953,101272,Approved,82000.0,84000.0,5300.0,11500.0,0.2166,-1993,6.0,middle
1003954,101272,Approved,50000.0,39000.0,2300.0,5900.0,0.1583,-425,6.0,low_action
1003955,101272,Refused,310000.0,0.0,0.0,0.0,0.0102,-2377,48.0,high
1003956,101272,Approved,301000.0,262000.0,6900.0,49100.0,0.2489,-2344,36.0,XNA
1003957,101272,Approved,125000.0,131000.0,10800.0,21700.0,0.0141,-1500,48.0,high
1003958,101273,Refused,654000.0,0.0,0.0,0.0,0.0664,-1607,24.0,low_normal
1003959,101273,Refused,72000.0,0.0,0.0,0.0,0.1088,-191,48.0,middle
1003960,101273,Refused,126000.0,0.0,0.0,0.0,0.1488,-910,24.0,middle
1003961,101273,Refused,110000.0,0.0,0.0,0.0,0.119,-2769,48.0,low_normal
