SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100530,5001367,Closed,currency 1,-680,0,694.0,694.0,,0,295000.0,0.0,21000.0,0.0,Credit card,-553,
100530,5001368,Closed,currency 1,-2722,133,-1917.0,-1917.0,,0,127000.0,0.0,31000.0,6350.0,Credit card,-897,
100530,5001369,Closed,currency 1,-1481,0,-920.0,-920.0,,0,195000.0,0.0,50000.0,0.0,Credit card,-539,
100530,5001370,Active,currency 1,-2290,0,-771.0,,,0,116000.0,16000.0,42000.0,0.0,Credit card,-2417,
100530,5001371,Closed,currency 1,-225,0,1669.0,1669.0,8948.0,0,35000.0,0.0,1000.0,0.0,Consumer credit,-1266,
100532,5001372,Closed,currency 1,-2411,0,-1932.0,-1932.0,,0,323000.0,0.0,1000.0,0.0,Consumer credit,-1164,
100532,5001373,Closed,currency 1,-1344,0,71.0,71.0,,0,178000.0,0.0,7000.0,0.0,Mortgage,-950,
100532,5001374,Closed,currency 1,-1602,127,-474.0,-474.0,,0,330000.0,0.0,24000.0,16500.0,Consumer credit,-720,6100.0
100533,5001375,Active,currency 1,-2052,0,-616.0,,,0,406000.0,243000.0,150000.0,0.0,Consumer credit,-2004,
100534,5001376,Closed,currency 1,-1457,134,-969.0,-969.0,,0,40000.0,0.0,4000.0,2000.0,Consumer credit,-2099,
100534,5001377,Closed,currency 1,-1788,0,-559.0,-559.0,,0,94000.0,0.0,35000.0,0.0,Consumer credit,-1005,
100536,5001378,Closed,currency 1,-109,0,77.0,77.0,,0,192000.0,0.0,19000.0,0.0,Consumer credit,-423,
100536,5001379,Closed,currency 1,-2150,0,-1343.0,-1343.0,,0,167000.0,0.0,15000.0,0.0,Consumer credit,-904,
100536,5001380,Closed,currency 1,-2708,0,-1160.0,-1160.0,,0,208000.0,0.0,70000.0,0.0,Credit card,-935,
100537,5001381,Closed,currency 1,-916,0,678.0,678.0,,0,18000.0,0.0,1000.0,0.0,Consumer credit,-1137,300.0
100537,5001382,Active,currency 1,-1845,0,-360.0,,,0,339000.0,215000.0,7000.0,0.0,Credit card,-959,8100.0
100537,5001383,Closed,currency 1,-145,0,756.0,756.0,,0,27000.0,0.0,2000.0,0.0,Consumer credit,-1938,
100538,5001384,Active,currency 1,-2185,0,-1165.0,,,0,34000.0,9000.0,2000.0,0.0,Credit card,-565,
100538,5001385,Active,currency 1,-1323,0,-990.0,,,0,502000.0,88000.0,74000.0,0.0,Consumer credit,-2034,25400.0
100540,5001386,Closed,currency 1,-1794,0,-1361.0,-1361.0,,0,167000.0,0.0,45000.0,0.0,Consumer credit,-104,
100540,5001387,Closed,currency 1,-1438,0,665.0,665.0,,0,293000.0,0.0,67000.0,0.0,Consumer credit,-1493,
100541,5001388,Closed,currency 1,-705,0,-208.0,-208.0,,0,19000.0,0.0,6000.0,0.0,Consumer credit,-504,
100541,5001389,Closed,currency 1,-1801,0,196.0,196.0,,0,1626000.0,0.0,162000.0,0.0,Consumer credit,-416,
100541,5001390,Active,currency 1,-1138,0,190.0,,11403.0,0,385000.0,115000.0,40000.0,0.0,Consumer credit,-2027,
100541,5001391,Closed,currency 1,-715,0,-83.0,-83.0,8161.0,0,423000.0,0.0,122000.0,0.0,Consumer credit,-1159,
100542,5001392,Active,currency 1,-563,0,-30.0,,,0,233000.0,98000.0,30000.0,0.0,Credit card,-2128,
100543,5001393,Closed,currency 1,-2400,0,-1890.0,-1890.0,174.0,0,96000.0,0.0,20000.0,0.0,Consumer credit,-422,
100543,5001394,Closed,currency 1,-1021,0,684.0,684.0,,0,63000.0,0.0,3000.0,0.0,Credit card,-2117,1200.0
100543,5001395,Closed,currency 1,-985,0,917.0,917.0,,0,54000.0,0.0,3000.0,0.0,Consumer credit,-2392,
100544,5001396,Active,currency 1,-2496,0,-2005.0,,,0,165000.0,143000.0,50000.0,0.0,Consumer credit,-1612,
100544,5001397,Active,currency 1,-1635,0,-805.0,,,0,418000.0,77000.0,60000.0,0.0,Consumer credit,-2310,
100545,5001398,Closed,currency 1,-2730,0,-2140.0,-2140.0,,0,238000.0,0.0,4000.0,0.0,Consumer credit,-1032,
100545,5001399,Active,currency 1,-13,0,465.0,,,0,495000.0,60000.0,97000.0,0.0,Consumer credit,-1500,
100547,5001400,Active,currency 1,-1734,0,-1309.0,,,0,107000.0,17000.0,33000.0,0.0,Consumer credit,-24,
100547,5001401,Closed,currency 1,-348,40,1150.0,1150.0,,0,205000.0,0.0,38000.0,10250.0,Consumer credit,-1285,
100547,5001402,Closed,currency 1,-1295,0,-959.0,-959.0,,0,395000.0,0.0,24000.0,0.0,Consumer credit,-1404,
100548,5001403,Closed,currency 1,-1241,0,648.0,648.0,,0,162000.0,0.0,6000.0,0.0,Mortgage,-1621,
100548,5001404,Active,currency 1,-1042,0,818.0,,,0,106000.0,98000.0,20000.0,0.0,Credit card,-231,
100548,5001405,Closed,currency 1,-368,0,1084.0,1084.0,,0,1336000.0,0.0,342000.0,0.0,Microloan,-377,
100549,5001406,Closed,currency 1,-1125,0,171.0,171.0,,0,50000.0,0.0,7000.0,0.0,Credit card,-1973,
100550,5001407,Closed,currency 1,-2449,0,-1341.0,-1341.0,,0,126000.0,0.0,24000.0,0.0,Consumer credit,-465,
100551,5001408,Active,currency 1,-1262,0,-1033.0,,,0,204000.0,21000.0,52000.0,0.0,Consumer credit,-1736,7300.0
100551,5001409,Active,currency 1,-231,103,685.0,,,0,115000.0,35000.0,9000.0,5750.0,Consumer credit,-841,
100551,5001410,Closed,currency 1,-992,0,-49.0,-49.0,,0,271000.0,0.0,29000.0,0.0,Consumer credit,-412,
100555,5001411,Active,currency 1,-1828,0,10.0,,,0,416000.0,193000.0,107000.0,0.0,Credit card,-39,
100555,5001412,Active,currency 1,-2533,0,-1025.0,,3389.0,0,294000.0,172000.0,10000.0,0.0,Consumer credit,-554,
100555,5001413,Closed,currency 1,-2565,0,-2183.0,-2183.0,,0,64000.0,0.0,24000.0,0.0,Another type of loan,-791,
100556,5001414,Closed,currency 1,-732,0,-426.0,-426.0,,0,73000.0,0.0,29000.0,0.0,Consumer credit,-1407,2100.0
100556,5001415,Closed,currency 1,-1338,0,-48.0,-48.0,143251.0,0,1872000.0,0.0,564000.0,0.0,Credit card,-2459,44400.0
100556,5001416,Closed,currency 1,-2431,0,-757.0,-757.0,7686.0,0,74000.0,0.0,12000.0,0.0,Credit card,-808,
100556,5001417,Active,currency 1,-672,0,-431.0,,,0,447000.0,40000.0,8000.0,0.0,Consumer credit,-369,
100556,5001418,Active,currency 1,-1475,0,391.0,,,0,327000.0,67000.0,90000.0,0.0,Consumer credit,-1793,
100556,5001419,Active,currency 1,-2103,0,32.0,,3162.0,0,124000.0,85000.0,11000.0,0.0,Consumer credit,-273,
100557,5001420,Closed,currency 1,-1120,0,-94.0,-94.0,1209.0,0,60000.0,0.0,21000.0,0.0,Consumer credit,-1279,
100557,5001421,Active,currency 1,-449,0,-100.0,,2750.0,0,42000.0,33000.0,3000.0,0.0,Consumer credit,-2384,
100558,5001422,Active,currency 1,-1049,89,28.0,,,0,374000.0,199000.0,88000.0,18700.0,Car loan,-1716,15200.0
100558,5001423,Active,currency 1,-1115,0,-830.0,,,0,238000.0,201000.0,12000.0,0.0,Credit card,-1001,
100558,5001424,Active,currency 1,-190,0,691.0,,3871.0,0,225000.0,165000.0,47000.0,0.0,Consumer credit,-63,
100559,5001425,Closed,currency 1,-811,0,1286.0,1286.0,,0,33000.0,0.0,5000.0,0.0,Consumer credit,-352,700.0
100559,5001426,Closed,currency 1,-1639,0,-740.0,-740.0,,0,342000.0,0.0,40000.0,0.0,Consumer credit,-663,14100.0
100560,5001427,Closed,currency 1,-1369,0,489.0,489.0,,0,79000.0,0.0,28000.0,0.0,Credit card,-1943,
100561,5001428,Active,currency 1,-299,0,1543.0,,,0,115000.0,45000.0,22000.0,0.0,Consumer credit,-314,7500.0
100562,5001429,Active,currency 1,-991,0,120.0,,,0,37000.0,10000.0,6000.0,0.0,Credit card,-440,700.0
100563,5001430,Closed,currency 1,-618,0,-403.0,-403.0,2925.0,0,108000.0,0.0,32000.0,0.0,Consumer credit,-2298,
100563,5001431,Closed,currency 1,-2509,0,-1984.0,-1984.0,5321.0,0,846000.0,0.0,75000.0,0.0,Consumer credit,-2100,27600.0
100564,5001432,Active,currency 1,-1533,0,117.0,,,0,185000.0,72000.0,53000.0,0.0,Car loan,-1497,
100564,5001433,Closed,currency 1,-204,0,724.0,724.0,4818.0,0,792000.0,0.0,54000.0,0.0,Consumer credit,-1234,13200.0
100564,5001434,Active,currency 1,-1172,0,136.0,,,0,94000.0,5000.0,16000.0,0.0,Consumer credit,-1450,
100565,5001435,Closed,currency 1,-386,0,1548.0,1548.0,,0,175000.0,0.0,31000.0,0.0,Credit card,-911,
100565,5001436,Closed,currency 1,-2297,0,-1310.0,-1310.0,,0,13000.0,0.0,4000.0,0.0,Credit card,-908,
100565,5001437,Active,currency 1,-1768,0,58.0,,,0,90000.0,70000.0,35000.0,0.0,Credit card,-2286,
100565,5001438,Closed,currency 1,-976,0,227.0,227.0,8982.0,0,741000.0,0.0,57000.0,0.0,Consumer credit,-103,
100565,5001439,Closed,currency 1,-973,0,-490.0,-490.0,,0,328000.0,0.0,5000.0,0.0,Credit card,-1928,7000.0
100565,5001440,Active,currency 1,-1184,0,-723.0,,,0,73000.0,9000.0,18000.0,0.0,Consumer credit,-346,
100568,5001441,Closed,currency 1,-1926,0,-867.0,-867.0,,0,2762000.0,0.0,117000.0,0.0,Consumer credit,-892,
100568,5001442,Closed,currency 1,-2261,0,-76.0,-76.0,,0,151000.0,0.0,3000.0,0.0,Consumer credit,-2280,
100569,5001443,Closed,currency 1,-2669,0,-1602.0,-1602.0,,0,201000.0,0.0,6000.0,0.0,Credit card,-1738,
100569,5001444,Closed,currency 1,-35,0,280.0,280.0,,0,243000.0,0.0,82000.0,0.0,Credit card,-862,
100569,5001445,Active,currency 1,-2652,0,-1810.0,,,0,80000.0,50000.0,29000.0,0.0,Credit card,-553,2100.0
100569,5001446,Closed,currency 1,-1746,0,-1528.0,-1528.0,,0,259000.0,0.0,44000.0,0.0,Consumer credit,-1250,
100569,5001447,Active,currency 1,-2508,0,-1197.0,,,0,73000.0,44000.0,8000.0,0.0,Car loan,-2147,
100569,5001448,Active,currency 1,-163,0,388.0,,,0,1151000.0,990000.0,220000.0,0.0,Consumer credit,-119,
100570,5001449,Closed,currency 1,-2012,0,-129.0,-129.0,,0,16000.0,0.0,1000.0,0.0,Consumer credit,-251,
100570,5001450,Active,currency 1,-2456,0,-377.0,,,0,609000.0,315000.0,13000.0,0.0,Consumer credit,-2153,14800.0
100570,5001451,Active,currency 1,-1874,0,-151.0,,,0,240000.0,188000.0,21000.0,0.0,Consumer credit,-1362,
100571,5001452,Closed,currency 1,-265,0,1669.0,1669.0,,0,834000.0,0.0,267000.0,0.0,Credit card,-85,
100571,5001453,Closed,currency 1,-2442,0,-774.0,-774.0,3816.0,0,2363000.0,0.0,585000.0,0.0,Car loan,-2033,
100571,5001454,Closed,currency 1,-1195,0,-552.0,-552.0,,0,2285000.0,0.0,535000.0,0.0,Consumer credit,-2305,
100572,5001455,Active,currency 1,-1798,0,-732.0,,,0,6000.0,4000.0,1000.0,0.0,Consumer credit,-1019,
100572,5001456,Closed,currency 1,-599,0,612.0,612.0,,0,324000.0,0.0,115000.0,0.0,Credit card,-89,18100.0
100572,5001457,Active,currency 1,-118,0,1497.0,,,0,26000.0,23000.0,5000.0,0.0,Consumer credit,-1965,
100572,5001458,Active,currency 1,-1803,0,-1161.0,,,0,43000.0,23000.0,8000.0,0.0,Consumer credit,-469,
100572,5001459,Active,currency 1,-264,0,1255.0,,,0,119000.0,100000.0,24000.0,0.0,Consumer credit,-1237,
100574,5001460,Closed,currency 1,-1909,0,-272.0,-272.0,,0,178000.0,0.0,32000.0,0.0,Car loan,-2487,
100574,5001461,Active,currency 1,-2350,0,-2126.0,,,0,44000.0,42000.0,5000.0,0.0,Consumer credit,-1682,
100574,5001462,Closed,currency 1,-509,0,586.0,586.0,,0,16000.0,0.0,1000.0,0.0,Credit card,-2324,
100574,5001463,Closed,currency 1,-2838,0,-972.0,-972.0,14522.0,0,626000.0,0.0,49000.0,0.0,Consumer credit,-1588,
100575,5001464,Active,currency 1,-1440,0,630.0,,,0,474000.0,281000.0,46000.0,0.0,Credit card,-2300,
100575,5001465,Closed,currency 1,-351,0,617.0,617.0,926.0,0,181000.0,0.0,7000.0,0.0,Consumer credit,-603,
100576,5001466,Closed,currency 1,-1526,0,-1186.0,-1186.0,,0,39000.0,0.0,3000.0,0.0,Consumer credit,-308,
100576,5001467,Active,currency 1,-2866,0,-1680.0,,2841.0,0,361000.0,72000.0,30000.0,0.0,Microloan,-65,
100576,5001468,Closed,currency 1,-842,0,1100.0,1100.0,,0,99000.0,0.0,34000.0,0.0,Credit card,-996,
100576,5001469,Active,currency 1,-2345,0,-1600.0,,,0,394000.0,275000.0,136000.0,0.0,Consumer credit,-1842,
100577,5001470,Closed,currency 1,-1815,0,284.0,284.0,,0,101000.0,0.0,36000.0,0.0,Credit card,-922,
100577,5001471,Closed,currency 1,-2774,0,-2237.0,-2237.0,,0,1121000.0,0.0,288000.0,0.0,Consumer credit,-535,
100578,5001472,Active,currency 1,-1097,0,-341.0,,,0,42000.0,22000.0,13000.0,0.0,Consumer credit,-562,
100579,5001473,Closed,currency 1,-697,0,124.0,124.0,,0,521000.0,0.0,10000.0,0.0,Credit card,-1871,
100579,5001474,Active,currency 1,-1158,0,-379.0,,,0,487000.0,207000.0,123000.0,0.0,Car loan,-2265,
100579,5001475,Closed,currency 1,-2142,0,-1952.0,-1952.0,,0,393000.0,0.0,59000.0,0.0,Consumer credit,-368,
100582,5001476,Closed,currency 1,-819,0,301.0,301.0,,0,178000.0,0.0,62000.0,0.0,Consumer credit,-1465,
100582,5001477,Closed,currency 1,-2442,0,-1090.0,-1090.0,,0,263000.0,0.0,46000.0,0.0,Credit card,-2078,4700.0
100583,5001478,Active,currency 1,-2537,0,-2140.0,,5470.0,0,145000.0,40000.0,46000.0,0.0,Credit card,-1575,9600.0
100583,5001479,Active,currency 1,-947,69,-268.0,,,0,87000.0,10000.0,25000.0,4350.0,Credit card,-1928,
100583,5001480,Active,currency 1,-2061,0,-1232.0,,,0,393000.0,24000.0,134000.0,0.0,Consumer credit,-1699,11200.0
100583,5001481,Closed,currency 1,-1211,0,44.0,44.0,,0,218000.0,0.0,57000.0,0.0,Credit card,-712,
100583,5001482,Active,currency 1,-815,0,1356.0,,,0,72000.0,33000.0,1000.0,0.0,Consumer credit,-1347,
100583,5001483,Closed,currency 1,-2735,0,-1476.0,-1476.0,947.0,0,350000.0,0.0,6000.0,0.0,Consumer credit,-2052,
100588,5001484,Active,currency 1,-2836,43,-2491.0,,,0,70000.0,6000.0,9000.0,3500.0,Consumer credit,-882,
100588,5001485,Active,currency 1,-2786,0,-2446.0,,,0,11000.0,4000.0,2000.0,0.0,Car loan,-1262,
100588,5001486,Closed,currency 1,-877,0,457.0,457.0,,0,130000.0,0.0,35000.0,0.0,Credit card,-129,
100589,5001487,Closed,currency 1,-61,0,1665.0,1665.0,3230.0,0,24000.0,0.0,8000.0,0.0,Consumer credit,-1982,
100589,5001488,Closed,currency 1,-2870,0,-1274.0,-1274.0,,0,337000.0,0.0,94000.0,0.0,Consumer credit,-1435,
100589,5001489,Closed,currency 1,-1643,0,240.0,240.0,1308.0,0,272000.0,0.0,96000.0,0.0,Credit card,-874,
100589,5001490,Closed,currency 1,-2332,0,-2126.0,-2126.0,,0,93000.0,0.0,14000.0,0.0,Credit card,-354,
100589,5001491,Active,currency 1,-1108,0,558.0,,6302.0,0,40000.0,36000.0,1000.0,0.0,Consumer credit,-147,
100589,5001492,Closed,currency 1,-581,0,166.0,166.0,,0,206000.0,0.0,34000.0,0.0,Consumer credit,-2203,
100589,5001493,Closed,currency 1,-1091,0,695.0,695.0,1807.0,0,98000.0,0.0,11000.0,0.0,Credit card,-1843,
100589,5001494,Active,currency 1,-1525,0,-304.0,,,0,270000.0,152000.0,52000.0,0.0,Consumer credit,-2475,
100591,5001495,Active,currency 1,-1801,0,-1218.0,,,0,130000.0,90000.0,26000.0,0.0,Car loan,-2358,
100591,5001496,Closed,currency 1,-1751,0,-1235.0,-1235.0,,0,315000.0,0.0,7000.0,0.0,Consumer credit,-1687,
100591,5001497,Closed,currency 1,-1316,0,-519.0,-519.0,,0,13000.0,0.0,2000.0,0.0,Consumer credit,-558,
100592,5001498,Closed,currency 1,-2305,0,-1426.0,-1426.0,104.0,0,259000.0,0.0,80000.0,0.0,Credit card,-2283,
100593,5001499,Closed,currency 1,-943,0,-249.0,-249.0,,0,588000.0,0.0,80000.0,0.0,Car loan,-1721,
100593,5001500,Closed,currency 1,-803,0,590.0,590.0,,0,326000.0,0.0,5000.0,0.0,Car loan,-2224,
100593,5001501,Closed,currency 1,-405,0,1770.0,1770.0,,0,299000.0,0.0,31000.0,0.0,Consumer credit,-2376,
100594,5001502,Closed,currency 1,-2420,0,-1066.0,-1066.0,,0,341000.0,0.0,82000.0,0.0,Consumer credit,-2096,
100595,5001503,Active,currency 1,-1297,0,479.0,,,0,31000.0,19000.0,4000.0,0.0,Consumer credit,-1393,
100596,5001504,Closed,currency 1,-1674,0,-620.0,-620.0,,0,296000.0,0.0,86000.0,0.0,Credit card,-30,
100597,5001505,Closed,currency 1,-2219,0,-1941.0,-1941.0,,0,87000.0,0.0,31000.0,0.0,Consumer credit,-1544,
100597,5001506,Active,currency 1,-1326,0,362.0,,,0,121000.0,19000.0,20000.0,0.0,Credit card,-1199,
100597,5001507,Closed,currency 1,-626,0,-144.0,-144.0,5587.0,0,94000.0,0.0,15000.0,0.0,Consumer credit,-184,1900.0
100598,5001508,Active,currency 1,-625,0,622.0,,697.0,0,50000.0,20000.0,19000.0,0.0,Consumer credit,-878,
100598,5001509,Closed,currency 1,-564,0,1520.0,1520.0,,0,685000.0,0.0,103000.0,0.0,Consumer credit,-323,
100598,5001510,Active,currency 1,-2568,0,-861.0,,,0,18000.0,16000.0,2000.0,0.0,Credit card,-88,1000.0
100599,5001511,Active,currency 1,-1652,0,-865.0,,6844.0,0,106000.0,93000.0,5000.0,0.0,Consumer credit,-1290,5100.0
100599,5001512,Closed,currency 1,-752,0,1117.0,1117.0,,0,167000.0,0.0,54000.0,0.0,Consumer credit,-853,
100599,5001513,Closed,currency 1,-1900,0,6.0,6.0,,0,230000.0,0.0,52000.0,0.0,Consumer credit,-2411,9100.0
100599,5001514,Closed,currency 1,-2213,0,-66.0,-66.0,,0,322000.0,0.0,112000.0,0.0,Consumer credit,-1594,
100599,5001515,Closed,currency 1,-2781,0,-1315.0,-1315.0,,0,153000.0,0.0,11000.0,0.0,Credit card,-1484,
100600,5001516,Closed,currency 1,-2813,0,-2538.0,-2538.0,,0,71000.0,0.0,1000.0,0.0,Microloan,-1119,
100600,5001517,Closed,currency 1,-157,0,643.0,643.0,,0,410000.0,0.0,5000.0,0.0,Credit card,-475,
100601,5001518,Active,currency 1,-1172,0,850.0,,21416.0,0,522000.0,143000.0,145000.0,0.0,Consumer credit,-2042,
100601,5001519,Active,currency 1,-1261,0,-112.0,,19459.0,0,35000.0,28000.0,5000.0,0.0,Consumer credit,-158,900.0
100603,5001520,Active,currency 1,-2621,0,-837.0,,,0,1008000.0,392000.0,155000.0,0.0,Car loan,-2342,27800.0
100603,5001521,Closed,currency 1,-2309,0,-751.0,-751.0,742.0,0,187000.0,0.0,1000.0,0.0,Microloan,-503,
100603,5001522,Closed,currency 1,-2702,0,-1558.0,-1558.0,,0,303000.0,0.0,10000.0,0.0,Car loan,-890,
100603,5001523,Active,currency 1,-1429,0,28.0,,,0,198000.0,34000.0,72000.0,0.0,Consumer credit,-1353,
100603,5001524,Active,currency 1,-2868,0,-2235.0,,193.0,0,19000.0,4000.0,5000.0,0.0,Consumer credit,-2209,500.0
100603,5001525,Active,currency 1,-80,0,1275.0,,,0,67000.0,41000.0,24000.0,0.0,Credit card,-1544,
100604,5001526,Closed,currency 1,-188,0,1063.0,1063.0,,0,691000.0,0.0,276000.0,0.0,Consumer credit,-485,
100606,5001527,Closed,currency 1,-1028,0,1028.0,1028.0,,0,323000.0,0.0,41000.0,0.0,Consumer credit,-51,
100606,5001528,Active,currency 1,-2586,0,-1050.0,,,0,101000.0,57000.0,4000.0,0.0,Consumer credit,-807,
100606,5001529,Closed,currency 1,-1442,0,-309.0,-309.0,9325.0,0,1587000.0,0.0,501000.0,0.0,Consumer credit,-156,36700.0
100607,5001530,Active,currency 1,-2087,0,-1020.0,,74512.0,0,171000.0,64000.0,33000.0,0.0,Consumer credit,-1946,3000.0
100607,5001531,Active,currency 1,-398,0,226.0,,,0,500000.0,252000.0,24000.0,0.0,Consumer credit,-2480,
100607,5001532,Closed,currency 1,-189,0,236.0,236.0,2926.0,0,93000.0,0.0,17000.0,0.0,Consumer credit,-985,
100607,5001533,Active,currency 1,-797,0,819.0,,,0,80000.0,65000.0,26000.0,0.0,Consumer credit,-168,4300.0
100607,5001534,Active,currency 1,-2671,0,-1924.0,,,0,197000.0,64000.0,45000.0,0.0,Credit card,-292,
100607,5001535,Closed,currency 1,-2688,0,-2477.0,-2477.0,,0,544000.0,0.0,159000.0,0.0,Microloan,-292,9300.0
100608,5001536,Closed,currency 1,-1942,0,-741.0,-741.0,,0,202000.0,0.0,59000.0,0.0,Consumer credit,-2192,
100608,5001537,Active,currency 1,-569,0,75.0,,,0,489000.0,386000.0,121000.0,0.0,Consumer credit,-302,
100608,5001538,Closed,currency 1,-338,0,-82.0,-82.0,,0,34000.0,0.0,9000.0,0.0,Consumer credit,-1655,
100608,5001539,Active,currency 1,-348,64,631.0,,,0,20000.0,18000.0,4000.0,1000.0,Consumer credit,-87,800.0
100608,5001540,Closed,currency 1,-1209,0,628.0,628.0,,0,793000.0,0.0,304000.0,0.0,Consumer credit,-711,
100608,5001541,Closed,currency 1,-500,0,-170.0,-170.0,,0,164000.0,0.0,32000.0,0.0,Consumer credit,-1307,
100609,5001542,Closed,currency 1,-408,0,387.0,387.0,,0,209000.0,0.0,11000.0,0.0,Consumer credit,-787,
100609,5001543,Closed,currency 1,-1628,0,-387.0,-387.0,2290.0,0,63000.0,0.0,1000.0,0.0,Microloan,-1957,2200.0
100609,5001544,Closed,currency 1,-669,0,923.0,923.0,,0,47000.0,0.0,2000.0,0.0,Consumer credit,-298,
100610,5001545,Active,currency 1,-124,0,177.0,,,0,26000.0,22000.0,1000.0,0.0,Consumer credit,-1267,
100611,5001546,Closed,currency 1,-1376,0,193.0,193.0,,0,136000.0,0.0,18000.0,0.0,Car loan,-290,10300.0
100611,5001547,Closed,currency 1,-841,32,885.0,885.0,,0,534000.0,0.0,43000.0,26700.0,Consumer credit,-1609,
100611,5001548,Closed,currency 1,-1979,13,-493.0,-493.0,,0,210000.0,0.0,75000.0,10500.0,Consumer credit,-851,
100611,5001549,Closed,currency 1,-1925,0,-930.0,-930.0,12154.0,0,271000.0,0.0,86000.0,0.0,Credit card,-1307,
100612,5001550,Closed,currency 1,-1242,0,-936.0,-936.0,6952.0,0,69000.0,0.0,15000.0,0.0,Consumer credit,-1498,2200.0
100613,5001551,Closed,currency 1,-725,0,132.0,132.0,1134.0,0,10271000.0,0.0,600000.0,0.0,Consumer credit,-1808,
100613,5001552,Closed,currency 1,-2087,0,-1771.0,-1771.0,,0,324000.0,0.0,109000.0,0.0,Credit card,-2242,
100617,5001553,Closed,currency 1,-423,0,370.0,370.0,,0,121000.0,0.0,20000.0,0.0,Consumer credit,-1722,3200.0
100617,5001554,Closed,currency 1,-203,0,1681.0,1681.0,4623.0,0,2289000.0,0.0,345000.0,0.0,Car loan,-1895,
100618,5001555,Closed,currency 1,-2553,0,-1290.0,-1290.0,,0,3769000.0,0.0,1105000.0,0.0,Consumer credit,-1028,
100618,5001556,Active,currency 1,-753,0,385.0,,9274.0,0,123000.0,16000.0,26000.0,0.0,Credit card,-2059,
100619,5001557,Active,currency 1,-2244,90,-1300.0,,,0,181000.0,32000.0,12000.0,9050.0,Car loan,-701,7500.0
100619,5001558,Closed,currency 1,-2132,0,-1656.0,-1656.0,,0,361000.0,0.0,124000.0,0.0,Consumer credit,-1172,
100620,5001559,Closed,currency 1,-2465,77,-306.0,-306.0,,0,262000.0,0.0,10000.0,13100.0,Consumer credit,-1200,
100620,5001560,Active,currency 1,-1903,0,-259.0,,93729.0,0,740000.0,175000.0,26000.0,0.0,Loan for business development,-1129,
100620,5001561,Closed,currency 1,-2007,0,-1706.0,-1706.0,,0,188000.0,0.0,16000.0,0.0,Consumer credit,-1642,
100620,5001562,Closed,currency 1,-435,0,-181.0,-181.0,,0,220000.0,0.0,68000.0,0.0,Credit card,-98,16400.0
100621,5001563,Closed,currency 1,-624,0,-287.0,-287.0,,0,411000.0,0.0,159000.0,0.0,Consumer credit,-1293,
100622,5001564,Closed,currency 1,-635,0,-350.0,-350.0,,0,22000.0,0.0,4000.0,0.0,Credit card,-1730,
100622,5001565,Closed,currency 1,-30,0,452.0,452.0,1181.0,0,565000.0,0.0,216000.0,0.0,Car loan,-2049,
100623,5001566,Closed,currency 1,-1667,0,198.0,198.0,,0,51000.0,0.0,5000.0,0.0,Consumer credit,-1184,
100623,5001567,Active,currency 1,-2083,0,-11.0,,,0,1278000.0,1082000.0,474000.0,0.0,Microloan,-16,
100623,5001568,Active,currency 1,-429,0,368.0,,,0,295000.0,108000.0,17000.0,0.0,Consumer credit,-1157,7800.0
100624,5001569,Active,currency 1,-1239,0,604.0,,,0,47000.0,19000.0,18000.0,0.0,Another type of loan,-438,
100627,5001570,Closed,currency 1,-1038,0,887.0,887.0,,0,414000.0,0.0,93000.0,0.0,Consumer credit,-1462,6900.0
100627,5001571,Closed,currency 1,-483,154,571.0,571.0,1797.0,0,30000.0,0.0,3000.0,1500.0,Consumer credit,-70,
100629,5001572,Active,currency 1,-173,0,494.0,,,0,241000.0,68000.0,84000.0,0.0,Consumer credit,-668,5400.0
100629,5001573,Closed,currency 1,-1787,0,-1403.0,-1403.0,,0,157000.0,0.0,12000.0,0.0,Microloan,-2301,9000.0
100630,5001574,Active,currency 1,-138,0,1378.0,,,0,194000.0,59000.0,50000.0,0.0,Consumer credit,-853,
100630,5001575,Active,currency 1,-115,0,1117.0,,,0,178000.0,76000.0,43000.0,0.0,Car loan,-2181,5400.0
100630,5001576,Closed,currency 1,-1763,0,-1067.0,-1067.0,,0,111000.0,0.0,33000.0,0.0,Consumer credit,-355,
100632,5001577,Closed,currency 1,-2814,79,-1704.0,-1704.0,,0,347000.0,0.0,122000.0,17350.0,Consumer credit,-1565,
100632,5001578,Active,currency 1,-262,0,195.0,,21963.0,0,157000.0,18000.0,42000.0,0.0,Consumer credit,-1573,
100632,5001579,Closed,currency 1,-2627,0,-2274.0,-2274.0,,0,337000.0,0.0,88000.0,0.0,Consumer credit,-1953,
