SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,APARTMENTS_MODE,APARTMENTS_MEDI,BASEMENTAREA_AVG,BASEMENTAREA_MODE,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_AVG,YEARS_BEGINEXPLUATATION_MODE,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_AVG,YEARS_BUILD_MODE,YEARS_BUILD_MEDI,COMMONAREA_AVG,COMMONAREA_MODE,COMMONAREA_MEDI,ELEVATORS_AVG,ELEVATORS_MODE,ELEVATORS_MEDI,ENTRANCES_AVG,ENTRANCES_MODE,ENTRANCES_MEDI,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,FLOORSMIN_AVG,FLOORSMIN_MODE,FLOORSMIN_MEDI,LANDAREA_AVG,LANDAREA_MODE,LANDAREA_MEDI,LIVINGAPARTMENTS_AVG,LIVINGAPARTMENTS_MODE,LIVINGAPARTMENTS_MEDI,LIVINGAREA_AVG,LIVINGAREA_MODE,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_AVG,NONLIVINGAREA_MODE,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100116,0,Cash loans,F,Y,N,0,162000.0,468000.0,423000.0,16000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026973,-16959,-1846,-6560.0,-5131,8.0,1,1,0,1,1,0,Managers,2.0,1,1,SUNDAY,9,0,0,1,0,0,0,Government,0.272063,0.422514,,0.2701,0.3068,0.2684,0.1653,0.1623,0.1221,0.3287,0.3511,0.3595,0.2181,0.2415,0.2325,0.1668,0.2128,0.1972,0.2942,0.2421,0.3232,0.1774,0.1999,0.2005,0.2454,0.1582,0.2142,0.1352,0.1244,0.1378,0.1912,0.1689,0.19,0.3145,0.3387,0.3349,0.1633,0.1873,0.17,0.2726,0.2989,0.2866,0.293,0.3162,0.2995,,block of flats,0.3423,Panel,,1.0,1.0,1.0,1.0,-3798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,1.0,5.0
100117,0,Cash loans,M,Y,Y,1,256500.0,310500.0,297000.0,19500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016014,-16087,-222,-3210.0,-1796,24.0,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.397482,0.454055,0.599269,0.2894,0.2442,0.2518,0.2808,0.246,0.2874,0.1445,0.1522,0.1931,0.1983,0.1777,0.2162,0.3023,0.3216,0.333,0.2194,0.2211,0.2081,0.1943,0.213,0.1769,0.1893,0.171,0.2071,0.1625,0.1534,0.1837,0.321,0.3103,0.2977,0.2888,0.3479,0.314,0.1659,0.1554,0.1739,0.1707,0.1731,0.224,0.3284,0.3572,0.2731,,block of flats,0.1882,"Stone, brick",No,1.0,0.0,1.0,0.0,-331.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,1.0
100118,0,Cash loans,M,Y,Y,2,49500.0,135000.0,108000.0,7500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0725,-8892,-540,-12.0,-1371,27.0,1,1,0,1,0,1,Managers,4.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.663134,0.512527,0.546753,0.5706,0.5471,0.5779,0.6345,0.6095,0.6328,0.6082,0.6461,0.598,0.5974,0.5987,0.6285,0.5557,0.5523,0.5404,0.8092,0.815,0.8371,0.8624,0.8913,0.8865,0.9131,0.9448,0.9263,0.4386,0.416,0.4372,0.5491,0.4822,0.4701,0.9221,0.8618,0.8955,0.5893,0.56,0.6328,0.4433,0.4032,0.4563,0.4367,0.4075,0.4407,,block of flats,0.3987,Panel,,0.0,1.0,0.0,0.0,-1220.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,0.0,0.0,0.0
100119,0,Cash loans,F,Y,Y,0,112500.0,594000.0,531000.0,23000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020453,-20589,365243,-2785.0,-2600,22.0,1,0,1,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.311705,0.492813,0.569893,0.3142,0.3375,0.352,0.3096,0.286,0.2807,0.1933,0.1836,0.2129,0.179,0.1582,0.1949,0.3206,0.3199,0.3213,0.3452,0.3379,0.3467,0.2241,0.2545,0.2404,0.1639,0.1892,0.2499,0.2291,0.2421,0.2272,0.2138,0.2415,0.2231,0.3406,0.273,0.332,0.2294,0.2078,0.2281,0.1751,0.212,0.2056,0.2723,0.2772,0.2468,,,0.3056,Panel,No,1.0,0.0,1.0,0.0,-1056.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,2.0
100120,0,Cash loans,M,N,Y,0,54000.0,202500.0,184500.0,6500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.023314,-20351,-2688,-7782.0,-1503,,1,1,1,1,0,0,,1.0,1,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.516204,0.535647,0.476922,0.0605,0.08,0.0848,0.0684,0.0328,0.0482,0.03,0.027,0.0,0.0839,0.0956,0.0662,0.0498,0.0421,0.0639,0.0318,0.0395,0.0498,0.0742,0.0578,0.0581,0.0847,0.0894,0.0903,0.0917,0.1047,0.026,0.0909,0.1108,0.0867,0.0554,0.0683,0.0842,0.069,0.036,0.0627,0.0566,0.0196,0.0347,0.097,0.0899,0.0855,,block of flats,,,,0.0,0.0,0.0,0.0,-1192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100121,0,Cash loans,F,N,Y,0,225000.0,967500.0,936000.0,30500.0,Family,Pensioner,Higher education,Married,Municipal apartment,0.019703,-21194,365243,-3106.0,-4321,,1,0,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,1,0,XNA,,0.412128,0.510774,0.3521,0.295,0.2853,0.2797,0.3091,0.3041,0.2278,0.1957,0.1574,0.288,0.322,0.2983,0.1604,0.1639,0.195,0.2318,0.2069,0.2217,0.1436,0.1524,0.1613,0.2858,0.2522,0.2568,0.3089,0.2904,0.3337,0.3364,0.3131,0.3096,0.2554,0.2068,0.2109,0.1824,0.1996,0.2031,0.3214,0.2977,0.2909,0.184,0.2152,0.22,,block of flats,0.3586,Panel,No,2.0,0.0,2.0,0.0,-2676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
100122,0,Cash loans,F,N,Y,0,63000.0,184500.0,166500.0,5000.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.01446,-13098,-1858,-257.0,-3550,,1,1,1,1,0,0,Laborers,2.0,3,3,SUNDAY,16,0,0,0,0,0,0,Medicine,0.23762,0.501444,0.586421,0.5264,0.5181,0.5105,0.5487,0.5119,0.5172,0.3331,0.3204,0.2976,0.5698,0.5844,0.598,0.3989,0.4305,0.4315,0.3482,0.3296,0.3294,0.4537,0.4447,0.4175,0.3838,0.3687,0.3803,0.5636,0.5334,0.5739,0.5454,0.6078,0.5937,0.5995,0.5509,0.5364,0.6268,0.6139,0.6871,0.334,0.3442,0.3283,0.7187,0.7401,0.7264,not specified,block of flats,0.5965,,,2.0,0.0,2.0,0.0,-2497.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,3.0
100123,0,Cash loans,F,Y,Y,0,72000.0,490500.0,391500.0,18500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.033698,-12764,-4101,-2465.0,-2877,,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.203251,0.345446,0.1419,0.152,0.1913,0.2971,0.2984,0.3065,0.1334,0.157,0.1707,0.189,0.1726,0.1565,0.2154,0.1949,0.1698,0.3118,0.3304,0.3064,0.2861,0.2695,0.3014,0.2941,0.3072,0.2808,0.1913,0.2293,0.2253,0.2216,0.2403,0.2249,0.1675,0.1699,0.1626,0.2678,0.2878,0.2795,0.2949,0.2491,0.2738,0.2186,0.237,0.2351,reg oper account,,,,No,0.0,0.0,0.0,0.0,-3808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,2.0
100124,0,Cash loans,F,N,Y,2,193500.0,913500.0,738000.0,24000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009115,-12838,-4886,-459.0,-4860,,1,1,0,1,0,0,Drivers,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Construction,0.449831,0.530123,0.300276,0.3678,0.3705,0.3179,0.4096,0.388,0.3769,0.468,0.4328,0.4242,0.3248,0.339,0.3813,0.5053,0.5097,0.5047,0.4757,0.4378,0.4616,0.4685,0.5058,0.4682,0.3901,0.3995,0.4253,0.4723,0.4743,0.4413,0.493,0.4838,0.4861,0.4133,0.3986,0.4149,0.3076,0.3261,0.2722,0.4629,0.4861,0.398,0.4229,0.428,0.4467,,block of flats,,"Stone, brick",,0.0,0.0,0.0,0.0,-4005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
100125,0,Cash loans,F,Y,Y,1,265500.0,1431000.0,1296000.0,39000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005405,-13436,-1191,-1310.0,-1282,,1,1,1,1,0,0,Managers,3.0,1,1,THURSDAY,8,0,0,0,0,1,0,Other,,0.39793,0.294181,0.2578,0.3023,0.2807,0.2735,0.3104,0.3262,0.3196,0.2893,0.3118,0.3315,0.3575,0.314,0.242,0.2392,0.2064,0.209,0.2049,0.2253,0.1884,0.1659,0.1599,0.2982,0.2899,0.2656,0.3762,0.3802,0.3279,0.1504,0.1887,0.2415,0.3005,0.3478,0.3604,0.2726,0.2609,0.2657,0.2263,0.2416,0.2396,0.3933,0.3862,0.3643,,,0.3988,,No,0.0,0.0,0.0,0.0,-1151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100126,0,Cash loans,F,Y,N,0,135000.0,576000.0,472500.0,16000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.017037,-18687,-2791,-4616.0,-5014,11.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,0,Self-employed,,0.28332,0.557826,0.4422,0.4274,0.4468,0.3557,0.3584,0.389,0.4284,0.4371,0.4312,0.2603,0.2239,0.2308,0.2804,0.2676,0.2422,0.4,0.3598,0.3925,0.2339,0.2721,0.2529,0.3242,0.3438,0.3429,0.2222,0.186,0.2148,0.4152,0.4284,0.4323,0.234,0.2602,0.2454,0.3134,0.3087,0.2665,0.4508,0.4516,0.4431,0.3022,0.2834,0.296,,,0.371,Mixed,No,1.0,0.0,1.0,1.0,-1476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
100127,0,Cash loans,F,Y,Y,2,202500.0,1053000.0,1017000.0,62500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031006,-22704,365243,-793.0,-3382,12.0,1,0,0,1,0,0,,4.0,2,2,TUESDAY,11,0,0,0,0,1,0,XNA,0.347546,0.354523,0.348174,0.5664,0.5549,0.5266,0.3111,0.2831,0.3156,0.6075,0.5994,0.6163,0.5305,0.5437,0.5394,0.4335,0.4581,0.4116,0.4832,0.5429,0.5499,0.6117,0.5844,0.5764,0.4315,0.4562,0.3676,0.5739,0.5663,0.5601,0.558,0.5645,0.5336,0.3057,0.2618,0.3133,0.4439,0.4307,0.4459,0.3072,0.2708,0.2531,0.3295,0.2928,0.3112,,,0.2648,Panel,No,2.0,1.0,2.0,1.0,-1007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
100128,0,Cash loans,M,N,Y,0,198000.0,994500.0,958500.0,38500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.013045,-21850,365243,-718.0,-5857,,1,0,1,1,1,0,,2.0,2,2,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.511235,0.129186,0.5491,0.5286,0.5998,0.5292,0.5396,0.5356,0.8576,0.8999,0.8649,0.8036,0.8872,0.8863,0.4985,0.4777,0.5134,0.7083,0.6812,0.66,0.6316,0.7039,0.641,0.8451,0.8292,0.8677,0.4283,0.4455,0.4385,0.9186,0.9033,0.9115,0.7704,0.7708,0.7548,0.4402,0.4924,0.4607,0.6115,0.5135,0.5762,0.5163,0.5231,0.4767,,block of flats,0.8946,Panel,No,2.0,0.0,2.0,0.0,-1379.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,2.0,1.0
100129,0,Cash loans,F,Y,N,0,130500.0,306000.0,297000.0,9500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020992,-13972,-4390,-833.0,-3598,5.0,1,1,0,1,1,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,0,1,Self-employed,,0.591431,0.525082,0.3395,0.3263,0.3632,0.2831,0.2842,0.2545,0.4267,0.3787,0.3674,0.382,0.344,0.384,0.2666,0.3419,0.2969,0.4351,0.4373,0.4678,0.4218,0.4346,0.3808,0.3836,0.3757,0.3859,0.2592,0.2788,0.2923,0.2222,0.2459,0.212,0.22,0.2342,0.2284,0.2931,0.274,0.2455,0.2837,0.3032,0.2709,0.4425,0.4716,0.4535,reg oper account,block of flats,0.4401,,No,0.0,0.0,0.0,0.0,-780.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0
100130,0,Cash loans,F,Y,N,0,81000.0,387000.0,324000.0,10000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008773,-20118,-2016,-6500.0,-4573,6.0,1,1,0,1,0,0,Security staff,1.0,3,3,THURSDAY,17,0,0,0,0,0,0,XNA,,0.22995,,0.7409,0.7299,0.7269,1.0,0.9713,1.0,0.8359,0.7845,0.7894,0.5096,0.5366,0.5268,0.5628,0.5523,0.56,0.717,0.7433,0.7219,1.0,1.0,0.9541,0.7681,0.7575,0.7945,0.6064,0.6294,0.6079,0.949,0.9157,0.9217,0.7268,0.7041,0.6905,0.8742,0.8567,0.905,1.0,0.997,0.9985,0.8182,0.8304,0.801,,block of flats,1.0,,No,0.0,0.0,0.0,0.0,-2189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,,4.0
100131,0,Cash loans,F,Y,Y,0,202500.0,1219500.0,1125000.0,118000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.036139,-10216,-1638,-3310.0,-1137,,1,1,0,1,0,0,Core staff,1.0,2,2,MONDAY,15,0,0,0,0,0,0,Security,0.47083,0.355134,,0.6591,0.6336,0.6351,0.5952,0.596,0.5875,0.6948,0.6542,0.6991,0.4636,0.4547,0.4131,0.5988,0.5925,0.6177,0.4905,0.497,0.5241,0.3878,0.3398,0.3627,0.6687,0.6979,0.6911,0.5205,0.5135,0.5308,0.3406,0.3349,0.3187,0.5247,0.4966,0.4916,0.5271,0.5238,0.5732,0.6838,0.6241,0.7007,0.4469,0.4609,0.4453,reg oper spec account,,0.5567,,,2.0,0.0,2.0,0.0,-1313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,5.0
100132,0,Revolving loans,F,Y,N,1,207000.0,1525500.0,1390500.0,77000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028014,-22888,365243,-2200.0,-1396,,1,0,0,1,0,0,Accountants,3.0,1,1,THURSDAY,10,0,0,0,0,1,0,Business Entity Type 2,,0.342356,0.198268,0.1683,0.1887,0.1782,0.0943,0.1142,0.0994,0.1537,0.1267,0.1157,0.1022,0.1614,0.0954,0.1691,0.1746,0.1159,0.1843,0.1501,0.2045,0.1754,0.1347,0.125,0.1863,0.1348,0.1473,0.2539,0.2299,0.2546,0.2095,0.2339,0.2309,0.1541,0.1878,0.1726,0.2254,0.2023,0.215,0.1216,0.126,0.1294,0.0986,0.1227,0.1235,,block of flats,0.18,"Stone, brick",,0.0,0.0,0.0,0.0,-3050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,,0.0
100133,0,Cash loans,M,N,Y,0,238500.0,1170000.0,922500.0,57500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01893,-13478,-839,-4360.0,-3337,,1,1,0,1,0,0,,2.0,1,1,THURSDAY,22,0,0,0,0,1,0,Business Entity Type 3,,0.442248,,0.5973,0.5278,0.5584,0.7841,0.7637,0.7686,0.409,0.3994,0.4299,0.4718,0.5293,0.5287,0.635,0.6854,0.6913,0.6224,0.5869,0.6256,0.7121,0.7237,0.6962,0.465,0.4422,0.4341,0.3871,0.3961,0.4025,0.5014,0.4896,0.5361,0.6037,0.6192,0.6071,0.8132,0.8159,0.8513,0.688,0.6798,0.6496,0.3844,0.4061,0.3818,,block of flats,,"Stone, brick",,3.0,0.0,3.0,0.0,-999.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,3.0
100134,0,Cash loans,M,N,Y,0,175500.0,400500.0,333000.0,21500.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,0.020762,-21549,-5473,-1458.0,-1383,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,12,0,1,0,0,0,0,Self-employed,,0.441279,0.427497,0.4427,0.4364,0.3911,0.2795,0.303,0.2769,0.1858,0.1745,0.1902,0.3974,0.3908,0.3917,0.2438,0.2265,0.2553,0.2617,0.2335,0.2078,0.2072,0.2199,0.205,0.3046,0.2868,0.3011,0.2647,0.2715,0.2854,0.1966,0.2113,0.2116,0.4242,0.424,0.416,0.3035,0.2845,0.2853,0.3251,0.3604,0.3434,0.2049,0.2549,0.2104,,block of flats,,,,0.0,0.0,0.0,0.0,-3345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100135,0,Cash loans,M,N,N,0,76500.0,189000.0,153000.0,5500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007881,-20975,365243,-7636.0,-264,,1,0,0,1,0,0,Low-skill Laborers,1.0,1,1,WEDNESDAY,16,0,1,0,0,0,1,Construction,0.0005,0.0005,0.449271,0.5878,0.5623,0.5811,0.2561,0.2722,0.2705,0.5836,0.5311,0.5068,0.362,0.3408,0.3607,0.507,0.4924,0.5434,0.5167,0.5054,0.5376,0.4172,0.4141,0.4095,0.5315,0.5365,0.5808,0.4883,0.557,0.5235,0.2804,0.2298,0.2878,0.5036,0.5292,0.4776,0.5514,0.563,0.5963,0.5198,0.4778,0.5477,0.3245,0.3068,0.3129,,block of flats,0.5925,,,2.0,0.0,2.0,0.0,-786.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100136,0,Cash loans,F,Y,N,2,216000.0,661500.0,567000.0,58500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.008103,-22556,365243,-996.0,-2673,34.0,1,0,0,1,0,0,Managers,4.0,2,2,MONDAY,11,0,0,0,0,0,0,Industry: type 9,,0.493785,0.55696,0.3731,0.3582,0.3829,0.3982,0.3858,0.3966,0.4157,0.4232,0.4054,0.7593,0.7526,0.7361,0.6063,0.6315,0.6388,0.4711,0.48,0.4837,0.3896,0.4111,0.4168,0.7551,0.7446,0.7411,0.5037,0.5136,0.5471,0.781,0.7905,0.7914,0.5053,0.515,0.5031,0.3674,0.3882,0.3701,0.4022,0.4253,0.4564,0.3618,0.332,0.3581,reg oper account,block of flats,0.3631,Panel,No,0.0,0.0,0.0,0.0,-74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100137,1,Revolving loans,F,N,Y,0,148500.0,643500.0,625500.0,31000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.017338,-13230,-1736,-5264.0,-1580,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Industry: type 9,,0.814713,0.375974,0.3451,0.3449,0.3511,0.5745,0.5641,0.5388,0.7005,0.7289,0.7294,0.71,0.6773,0.6992,0.3954,0.3376,0.366,0.3601,0.3231,0.3339,0.6581,0.6541,0.6815,0.5653,0.5578,0.5968,0.6946,0.7067,0.707,0.3686,0.3675,0.4074,0.4621,0.448,0.4128,0.6113,0.6507,0.6372,0.6655,0.6744,0.6651,0.6719,0.6937,0.6984,,,0.3571,,,0.0,1.0,0.0,0.0,-2050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100138,1,Cash loans,F,Y,Y,0,112500.0,409500.0,387000.0,13000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025714,-11875,-2879,-3497.0,-3900,,1,1,0,1,1,0,Private service staff,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Trade: type 7,,0.456734,0.701984,0.3687,0.3529,0.3483,0.242,0.2446,0.2728,0.3824,0.3726,0.3797,0.4637,0.461,0.4279,0.3247,0.3115,0.3055,0.3666,0.4019,0.3911,0.4854,0.5016,0.4596,0.2878,0.2504,0.2643,0.4282,0.4381,0.4172,0.2756,0.2983,0.2885,0.2827,0.2706,0.2452,0.3411,0.3593,0.3601,0.2429,0.2404,0.2532,0.2985,0.2853,0.2769,reg oper account,block of flats,,Block,,1.0,0.0,1.0,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100139,0,Cash loans,F,Y,Y,0,126000.0,265500.0,220500.0,12000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026534,-21296,-3474,-8595.0,-3460,27.0,1,1,0,1,0,0,,1.0,2,2,SUNDAY,7,0,0,0,1,1,0,XNA,,0.536991,,0.667,0.7458,0.7135,0.6497,0.6667,0.682,0.8219,0.8795,0.8048,0.7392,0.7991,0.7396,0.8129,0.8571,0.8132,0.8306,0.8033,0.798,0.4017,0.4321,0.3353,0.7773,0.7789,0.7802,0.7008,0.7268,0.6956,0.7295,0.6847,0.6864,0.6152,0.5806,0.621,0.7102,0.7863,0.787,0.6411,0.6624,0.6213,0.5386,0.4985,0.4948,,,,,No,2.0,0.0,2.0,0.0,-4106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,4.0
100140,0,Cash loans,F,N,Y,2,99000.0,207000.0,184500.0,14500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014932,-13752,-7178,-19.0,-3077,,1,1,0,1,0,0,Drivers,4.0,2,2,THURSDAY,18,0,0,0,0,0,0,Other,,0.695288,0.577268,0.5983,0.6151,0.583,0.5415,0.5904,0.5803,0.5367,0.5479,0.5404,0.3572,0.3622,0.3409,0.3826,0.3902,0.3553,0.5825,0.5904,0.5651,0.4404,0.5075,0.4897,0.3471,0.3599,0.3803,0.437,0.4457,0.4568,0.3165,0.3024,0.3101,0.3178,0.3148,0.3058,0.3489,0.3718,0.377,0.2917,0.3013,0.3402,0.6079,0.5858,0.603,,block of flats,0.3462,"Stone, brick",No,0.0,0.0,0.0,0.0,-961.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100141,0,Cash loans,F,N,N,0,238500.0,292500.0,238500.0,10500.0,Children,Commercial associate,Higher education,Married,House / apartment,0.029685,-17799,-1946,-8744.0,-4988,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,1,1,0,0,Government,,0.81066,0.290651,0.6037,0.6607,0.6503,0.6674,0.7188,0.6886,0.4901,0.4606,0.521,0.8199,0.8606,0.8371,0.9274,0.9204,0.9815,0.5305,0.5059,0.4886,0.5684,0.518,0.5273,0.9687,0.9738,0.9438,0.8782,0.8965,0.8791,0.8072,0.7865,0.8045,0.6144,0.5984,0.6189,0.8737,0.8657,0.8756,1.0,0.9588,0.998,0.7231,0.6698,0.7212,,block of flats,0.4583,Panel,,1.0,0.0,1.0,0.0,-2576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0
